Headline,Summary,Link,Ticker,RetrievalScore,Sentiment
India VIX soars 11% as market volatility spikes on geopolitical tensions,"Volatility spiked in Indian markets on May 8, with India VIX crossing the 20 mark as geopolitical tensions weighed on sentiment.",https://www.moneycontrol.com/news/business/markets/india-vix-tops-20-as-market-volatility-spikes-on-geopolitical-tensions-13017127.html,IEX.NS,0.518,positive
India VIX soars 11% as market volatility spikes on geopolitical tensions,"Volatility spiked in Indian markets on May 8, with India VIX crossing the 20 mark as geopolitical tensions weighed on sentiment.",https://www.moneycontrol.com/news/business/markets/india-vix-tops-20-as-market-volatility-spikes-on-geopolitical-tensions-13017127.html,BDL.NS,0.508,positive
India VIX soars 11% as market volatility spikes on geopolitical tensions,"Volatility spiked in Indian markets on May 8, with India VIX crossing the 20 mark as geopolitical tensions weighed on sentiment.",https://www.moneycontrol.com/news/business/markets/india-vix-tops-20-as-market-volatility-spikes-on-geopolitical-tensions-13017127.html,GEOJITFSL.NS,0.504,positive
India VIX soars 11% as market volatility spikes on geopolitical tensions,"Volatility spiked in Indian markets on May 8, with India VIX crossing the 20 mark as geopolitical tensions weighed on sentiment.",https://www.moneycontrol.com/news/business/markets/india-vix-tops-20-as-market-volatility-spikes-on-geopolitical-tensions-13017127.html,PTC.NS,0.501,positive
Siemens Shares Decline Amid High Volume Trading Today,"With the stock's current price at Rs 2850.00, Siemens' performance today reflects investor reaction to broader market sentiment and specific company factors.",https://www.moneycontrol.com/news/business/markets/siemens-shares-decline-amid-high-volume-trading-today-alpha-article-13017130.html,IEX.NS,0.55,negative
Siemens Shares Decline Amid High Volume Trading Today,"With the stock's current price at Rs 2850.00, Siemens' performance today reflects investor reaction to broader market sentiment and specific company factors.",https://www.moneycontrol.com/news/business/markets/siemens-shares-decline-amid-high-volume-trading-today-alpha-article-13017130.html,SHAREINDIA.NS,0.545,negative
Siemens Shares Decline Amid High Volume Trading Today,"With the stock's current price at Rs 2850.00, Siemens' performance today reflects investor reaction to broader market sentiment and specific company factors.",https://www.moneycontrol.com/news/business/markets/siemens-shares-decline-amid-high-volume-trading-today-alpha-article-13017130.html,MCX.NS,0.542,negative
Siemens Shares Decline Amid High Volume Trading Today,"With the stock's current price at Rs 2850.00, Siemens' performance today reflects investor reaction to broader market sentiment and specific company factors.",https://www.moneycontrol.com/news/business/markets/siemens-shares-decline-amid-high-volume-trading-today-alpha-article-13017130.html,BOSCHLTD.NS,0.542,negative
Siemens Shares Decline Amid High Volume Trading Today,"With the stock's current price at Rs 2850.00, Siemens' performance today reflects investor reaction to broader market sentiment and specific company factors.",https://www.moneycontrol.com/news/business/markets/siemens-shares-decline-amid-high-volume-trading-today-alpha-article-13017130.html,PITTIENG.NS,0.537,negative
COFORGE LTD among top gainers in NIFTY Midcap 100 Today,"With a bullish sentiment indicated by recent analysis, COFORGE LTD remains a noteworthy stock within the NIFTY Midcap 100.",https://www.moneycontrol.com/news/business/markets/coforge-ltd-among-top-gainers-in-nifty-midcap-100-today-alpha-article-13017146.html,COFORGE.NS,0.651,positive
COFORGE LTD among top gainers in NIFTY Midcap 100 Today,"With a bullish sentiment indicated by recent analysis, COFORGE LTD remains a noteworthy stock within the NIFTY Midcap 100.",https://www.moneycontrol.com/news/business/markets/coforge-ltd-among-top-gainers-in-nifty-midcap-100-today-alpha-article-13017146.html,SHAREINDIA.NS,0.558,positive
COFORGE LTD among top gainers in NIFTY Midcap 100 Today,"With a bullish sentiment indicated by recent analysis, COFORGE LTD remains a noteworthy stock within the NIFTY Midcap 100.",https://www.moneycontrol.com/news/business/markets/coforge-ltd-among-top-gainers-in-nifty-midcap-100-today-alpha-article-13017146.html,TIINDIA.NS,0.553,positive
COFORGE LTD among top gainers in NIFTY Midcap 100 Today,"With a bullish sentiment indicated by recent analysis, COFORGE LTD remains a noteworthy stock within the NIFTY Midcap 100.",https://www.moneycontrol.com/news/business/markets/coforge-ltd-among-top-gainers-in-nifty-midcap-100-today-alpha-article-13017146.html,INTELLECT.NS,0.538,positive
COFORGE LTD among top gainers in NIFTY Midcap 100 Today,"With a bullish sentiment indicated by recent analysis, COFORGE LTD remains a noteworthy stock within the NIFTY Midcap 100.",https://www.moneycontrol.com/news/business/markets/coforge-ltd-among-top-gainers-in-nifty-midcap-100-today-alpha-article-13017146.html,63MOONS.NS,0.536,positive
CRISIL places IndusInd Bank's long-term debt instruments on 'rating watch',"In Q4, the bank's retail and small businesses deposits slipped to Rs 1.85 lakh crore from Rs 1.89 lakh crore in the December quarter, the agency said",https://www.moneycontrol.com/news/business/crisil-places-indusind-bank-s-long-term-debt-instruments-on-rating-watch-13017152.html,INDUSINDBK.NS,0.721,negative
CRISIL places IndusInd Bank's long-term debt instruments on 'rating watch',"In Q4, the bank's retail and small businesses deposits slipped to Rs 1.85 lakh crore from Rs 1.89 lakh crore in the December quarter, the agency said",https://www.moneycontrol.com/news/business/crisil-places-indusind-bank-s-long-term-debt-instruments-on-rating-watch-13017152.html,CSBBANK.NS,0.657,negative
CRISIL places IndusInd Bank's long-term debt instruments on 'rating watch',"In Q4, the bank's retail and small businesses deposits slipped to Rs 1.85 lakh crore from Rs 1.89 lakh crore in the December quarter, the agency said",https://www.moneycontrol.com/news/business/crisil-places-indusind-bank-s-long-term-debt-instruments-on-rating-watch-13017152.html,UNIONBANK.NS,0.647,negative
CRISIL places IndusInd Bank's long-term debt instruments on 'rating watch',"In Q4, the bank's retail and small businesses deposits slipped to Rs 1.85 lakh crore from Rs 1.89 lakh crore in the December quarter, the agency said",https://www.moneycontrol.com/news/business/crisil-places-indusind-bank-s-long-term-debt-instruments-on-rating-watch-13017152.html,IOB.NS,0.64,negative
CRISIL places IndusInd Bank's long-term debt instruments on 'rating watch',"In Q4, the bank's retail and small businesses deposits slipped to Rs 1.85 lakh crore from Rs 1.89 lakh crore in the December quarter, the agency said",https://www.moneycontrol.com/news/business/crisil-places-indusind-bank-s-long-term-debt-instruments-on-rating-watch-13017152.html,INDIANB.NS,0.64,negative
Accumulate Kansai Nerolac Paints; target of Rs 284: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Kansai Nerolac Paints with a target price of Rs 284 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-kansai-nerolac-paints-target-of-rs-284-prabhudas-lilladher-13016958.html,ASIANPAINT.NS,0.595,neutral
Accumulate Kansai Nerolac Paints; target of Rs 284: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Kansai Nerolac Paints with a target price of Rs 284 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-kansai-nerolac-paints-target-of-rs-284-prabhudas-lilladher-13016958.html,BERGEPAINT.NS,0.59,neutral
Accumulate Kansai Nerolac Paints; target of Rs 284: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Kansai Nerolac Paints with a target price of Rs 284 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-kansai-nerolac-paints-target-of-rs-284-prabhudas-lilladher-13016958.html,KIRIINDUS.NS,0.563,neutral
Accumulate Kansai Nerolac Paints; target of Rs 284: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Kansai Nerolac Paints with a target price of Rs 284 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-kansai-nerolac-paints-target-of-rs-284-prabhudas-lilladher-13016958.html,SUDARSCHEM.NS,0.563,neutral
Accumulate Kansai Nerolac Paints; target of Rs 284: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Kansai Nerolac Paints with a target price of Rs 284 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-kansai-nerolac-paints-target-of-rs-284-prabhudas-lilladher-13016958.html,ASHAPURMIN.NS,0.545,neutral
Accumulate Avalon Technologies; target of Rs 927: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Avalon Technologies with a target price of Rs 927 in its research report dated May 08, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-avalon-technologies-target-of-rs-927-prabhudas-lilladher-13016964.html,63MOONS.NS,0.579,neutral
Accumulate Avalon Technologies; target of Rs 927: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Avalon Technologies with a target price of Rs 927 in its research report dated May 08, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-avalon-technologies-target-of-rs-927-prabhudas-lilladher-13016964.html,BDL.NS,0.568,neutral
Accumulate Avalon Technologies; target of Rs 927: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Avalon Technologies with a target price of Rs 927 in its research report dated May 08, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-avalon-technologies-target-of-rs-927-prabhudas-lilladher-13016964.html,TATAELXSI.NS,0.548,neutral
Accumulate Avalon Technologies; target of Rs 927: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Avalon Technologies with a target price of Rs 927 in its research report dated May 08, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-avalon-technologies-target-of-rs-927-prabhudas-lilladher-13016964.html,TIINDIA.NS,0.546,neutral
Accumulate Avalon Technologies; target of Rs 927: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Avalon Technologies with a target price of Rs 927 in its research report dated May 08, 2025.",https://www.moneycontrol.com/news/business/stocks/accumulate-avalon-technologies-target-of-rs-927-prabhudas-lilladher-13016964.html,ABSLAMC.NS,0.545,neutral
Hold Mahanagar Gas; target of Rs 1410: Prabhudas Lilladher,"Prabhudas Lilladher recommended hold rating on Mahanagar Gas with a target price of Rs 1410 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/hold-mahanagar-gas-target-of-rs-1410-prabhudas-lilladher-13016974.html,MGL.NS,0.687,neutral
Hold Mahanagar Gas; target of Rs 1410: Prabhudas Lilladher,"Prabhudas Lilladher recommended hold rating on Mahanagar Gas with a target price of Rs 1410 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/hold-mahanagar-gas-target-of-rs-1410-prabhudas-lilladher-13016974.html,MTNL.NS,0.572,neutral
Hold Mahanagar Gas; target of Rs 1410: Prabhudas Lilladher,"Prabhudas Lilladher recommended hold rating on Mahanagar Gas with a target price of Rs 1410 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/hold-mahanagar-gas-target-of-rs-1410-prabhudas-lilladher-13016974.html,GUJGASLTD.NS,0.568,neutral
Hold Mahanagar Gas; target of Rs 1410: Prabhudas Lilladher,"Prabhudas Lilladher recommended hold rating on Mahanagar Gas with a target price of Rs 1410 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/hold-mahanagar-gas-target-of-rs-1410-prabhudas-lilladher-13016974.html,GSPL.NS,0.55,neutral
Hold Mahanagar Gas; target of Rs 1410: Prabhudas Lilladher,"Prabhudas Lilladher recommended hold rating on Mahanagar Gas with a target price of Rs 1410 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/hold-mahanagar-gas-target-of-rs-1410-prabhudas-lilladher-13016974.html,IGL.NS,0.549,neutral
Hold Dabur India; target of Rs 501: Prabhudas Lilladher,"Prabhudas Lilladher recommended hold rating on Dabur India with a target price of Rs 501 in its research report dated May 07, 2025.",https://www.moneycontrol.com/news/business/stocks/hold-dabur-india-target-of-rs-501-prabhudas-lilladher-13016975.html,DABUR.NS,0.607,neutral
